28150,4458755
26730,4461934
24931,4465126
25533,4468303
25539,4471473
25544,4474650
25542,4477827
25544,4481020
25543,4484200
25540,4487377
25541,4490554
25562,4493718
25746,4496898
25025,4500079
24482,4503257
22705,4506434
21405,4509614
21102,4512798
20477,4515976
19707,4519153
19709,4522346
19706,4525530
19710,4528713
19684,4531891
19069,4535068
18518,4538249
17775,4541427
16387,4544620
15083,4547801
14401,4550982
14393,4554158
14396,4557329
14394,4560516
14395,4563695
14395,4566860
14305,4570026
13904,4573198
11225,4576382
8534,4579558
8542,4582724
8518,4585901
8496,4589078
8497,4592261
8501,4595432
8496,4598605
8498,4601788
8496,4604964
8498,4608147
8498,4611324
8494,4614507
8497,4617684
8496,4620857
8493,4624030
8497,4627194
8494,4630374
8499,4633553
8498,4636727
8496,4639914
8497,4643093
8496,4646273
8498,4649456
8498,4652626
8498,4655812
8496,4658988
8499,4662155
8498,4665328
8497,4668502
8497,4671688
8496,4674871
8498,4678048
8497,4681225
8495,4684398
8497,4687582
8497,4690742
8499,4693912
8498,4697086
8498,4700262
8496,4703445
8497,4706624
8497,4709797
8497,4712974
8498,4716150
8496,4719343
8498,4722526
8496,4725705
8497,4728882
8495,4732052
8498,4735242
8497,4738419
8497,4741593
8495,4744772
8498,4747945
8499,4751138
8496,4754315
8497,4757488
8498,4760658
8498,4763835
8499,4767017
8497,4770191
8497,4773361
8499,4776538
8497,4779714
8496,4782900
8497,4786077
8496,4789253
8498,4792436
8496,4795606
24565,265061
24564,268220
24564,271383
24564,274561
24565,277735
24564,280906
24567,284081
24567,287262
24563,290429
24565,293592
24565,296757
24567,299916
24566,303091
24563,306265
24566,309442
24564,312620
24566,315793
24563,318972
24564,322136
24563,325309
24564,328498
24562,331659
24567,334837
24566,338006
24564,341178
24567,344355
24567,347530
24566,350703
24566,353871
24563,357031
24564,360196
24567,363356
24565,366513
24565,369679
24565,372845
24567,376013
24565,379188
24566,382380
24565,385579
24565,388756
24565,391934
24567,395100
24566,398275
24564,401443
24564,404610
24569,407787
24567,410958
24565,414146
24568,417326
24567,420501
24568,423670
24568,426835
24566,430011
24564,433193
24563,436366
24564,439540
24435,442719
23786,445900
22552,449073
21654,452249
21302,455430
21301,458604
21304,461796
21304,464974
21303,468155
21304,471337
20828,474509
19569,477693
18719,480876
18224,484047
17897,487213
17412,490382
16949,493569
16769,496746
16663,499925
16665,503101
16663,506272
16665,509454
16664,512629
16663,515797
16659,518967
16548,522137
16219,525325
15830,528508
15401,531688
14208,534863
13635,538039
13403,541217
13393,544391
13399,547562
13389,550739
13401,553912
13394,557095
13399,560271
13399,563448
13401,566626
13405,569802
13404,572989
13403,576164
13403,579337
13394,582519
13392,585701
13397,588879
13395,592051
13393,595230
13351,598409
13349,601583
13350,604774
13349,607951
13351,611118
13402,614284
13397,617466
13403,620654
13407,623827
13406,626996
14391,630168
15248,633339
15600,636520
15703,639696
15702,642874
15700,646055
15709,649226
15706,652421
15703,655602
16041,658783
17227,661957
18198,665136
19642,668324
21076,671500
21299,674674
21298,677852
21296,681024
21302,684215
21303,687388
21304,690562
21679,693740
24117,696912
25972,700098
26434,703279
27089,706450
27091,709624
27099,712798
27108,715986
27105,719170
27097,722348
27088,725523
27850,728698
29542,731883
31479,735061
32258,738236
32346,741412
32356,744576
32354,747757
32355,750938
32354,754111
32360,757285
32361,760456
32425,763637
33389,766816
33520,769993
35001,773164
36527,776334
37751,779511
37784,782690
37782,785867
37785,789043
37792,792210
37794,795383
37800,798565
38510,801740
40357,804913
41664,808079
43712,811268
44971,814451
45011,817628
45007,820802
45001,823969
45004,827142
45009,830316
45012,833489
45011,836667
45499,839830
46763,843000
48374,846181
48976,849355
283,852524
279,855685
280,858855
289,862036
291,865206
299,868383
291,871555
302,874741
703,877922
1397,881098
1516,884276
3729,887450
5234,890636
6877,893814
7455,896991
7514,900163
7513,903329
7518,906510
7527,909687
7523,912856
7959,916029
9335,919202
10793,922390
12069,925571
12594,928749
12604,931928
12596,935103
12596,938297
12601,941481
12595,944658
12591,947836
12597,951012
12602,954197
12605,957374
12604,960540
12606,963709
12605,966879
12606,970066
12605,973247
12591,976425
12596,979605
12600,982779
12600,985966
12605,989145
12602,992319
12601,995502
12604,998678
12605,1001862
12604,1005040
12591,1008213
12603,1011391
12603,1014566
12592,1017746
12599,1020918
12599,1024095
12597,1027270
12587,1030445
12598,1033625
12182,1036791
10585,1039968
9596,1043146
8976,1046322
8970,1049509
8972,1052686
8974,1055855
8969,1059033
8970,1062206
8972,1065400
8891,1068583
8144,1071758
7273,1074936
5497,1078113
4401,1081304
4397,1084483
4393,1087657
4385,1090834
4384,1093999
4384,1097175
4385,1100345
4382,1103515
4382,1106698
4384,1109867
4383,1113059
4383,1116229
4383,1119400
4382,1122564
4384,1125737
4382,1128928
4384,1132107
4381,1135283
4382,1138453
4382,1141616
4381,1144795
4382,1147974
4384,1151145
4383,1154321
4384,1157493
4382,1160670
4385,1163840
4381,1167016
4385,1170191
4382,1173363
4384,1176545
4385,1179729
4383,1182911
4383,1186084
4383,1189253
